day,goal_away,goal_home,id,leagu_name,month,player,results_away,results_home,round,team_away,team_home,time,url,year
09日,"47分 松尾 雄斗,","29分 土井 智樹,41分 真栄城 兼哉,67分 土井 智樹,",90,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,12月,,1,3,第18節90,コンサドーレ札幌U-18,流通経済大学付属柏高校,"29分,41分,67分,47分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m90.html,2012
15日,,"65分 末廣 浩暉,68分 末廣 浩暉,88分 川辺 駿,",1,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,3,第1節1,富山第一高校,サンフレッチェ広島F.Cユース,"65分,68分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m1.html,2012
15日,,"49分 長谷川 将,54分 南野 拓実,",2,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,2,第1節2,岡山県作陽高校,セレッソ大阪U-18,"49分,54分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m2.html,2012
15日,"18分 松村 亮,24分 松村 亮,48分 内田 祐介,58分 宮村 哲朗,73分 内田 祐介,",,3,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,5,0,第1節3,ヴィッセル神戸U-18,愛媛FCユース,"18分,24分,48分,58分,73分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m3.html,2012
15日,"31分 大西 勇輝,40分 田村 亮介,65分 田村 亮介,","24分 中津 駿,",4,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,3,1,第1節4,京都サンガF.C. U-18,東福岡高校,"24分,31分,40分,65分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m4.html,2012
15日,"42分 石川 大貴,55分 石川 大貴,","56分 三島 勇太,",5,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,2,1,第1節5,名古屋グランパスU18,アビスパ福岡U-18,"56分,42分,55分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m5.html,2012
21日,,"13分 岩波 拓也,14分 松村 亮,44分 前田 凌佑,82分 岩波 拓也,",6,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,4,第2節6,富山第一高校,ヴィッセル神戸U-18,"13分,14分,44分,82分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m6.html,2012
21日,"7分 大谷 尚輝,51分 野津田 岳人,54分 大谷 真史,57分 大谷 真史,70分 大谷 真史,","34分 三野 草太,",7,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,5,1,第2節7,サンフレッチェ広島F.Cユース,岡山県作陽高校,"34分,7分,51分,54分,57分,70分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m7.html,2012
21日,"13分 阿部 敬太,","62分 岩田 考弘,",8,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,1,1,第2節8,東福岡高校,名古屋グランパスU18,"62分,13分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m8.html,2012
21日,"33分 曽根田 穣,","35分 前田 央樹,90+1分 光永 祐也,",9,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,1,2,第2節9,愛媛FCユース,アビスパ福岡U-18,"35分,90+1分,33分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m9.html,2012
21日,,"43分 永島 悠史,90分 齋藤 隆成,",10,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,2,第2節10,セレッソ大阪U-18,京都サンガF.C. U-18,"43分,90分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m10.html,2012
28日,,"28分 前田 翔一,85分 貫場 貴之,",11,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,2,第3節11,アビスパ福岡U-18,富山第一高校,"28分,85分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m11.html,2012
28日,"57分 松村 亮,64分 内田 祐介,81分 鶴﨑 光,","52分 末廣 浩暉,78分 川辺 駿,82分 大谷 尚輝,90分 大谷 真史,",12,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,3,4,第3節12,ヴィッセル神戸U-18,サンフレッチェ広島F.Cユース,"52分,78分,82分,90分,57分,64分,81分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m12.html,2012
28日,"34分 三浦 一星,","6分 三野 草太,89分 大塚 光一郎,",13,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,1,2,第3節13,京都サンガF.C. U-18,岡山県作陽高校,"6分,89分,34分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m13.html,2012
28日,"50分 北川 柊斗,","66分 小暮 大器,67分 南野 拓実,69分 岡田 武瑠,",14,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,1,3,第3節14,名古屋グランパスU18,セレッソ大阪U-18,"66分,67分,69分,50分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m14.html,2012
28日,,"12分 金 ヨダン,",15,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,0,1,第3節15,愛媛FCユース,東福岡高校,12分,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m15.html,2012
03日,"8分 和田 高汰,19分 和田 高汰,20分 前田 翔一,32分 貫場 貴之,80分 大塚 翔,","87分 中島 賢星,90+4分 熊本 雄太,",16,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,5,2,第4節16,富山第一高校,東福岡高校,"87分,90+4分,8分,19分,20分,32分,80分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m16.html,2012
03日,"14分 長谷川 将,53分 平田 昌規,70分 南野 拓実,89分 今井 誠次郎,",,17,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,4,0,第4節17,セレッソ大阪U-18,愛媛FCユース,"14分,53分,70分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m17.html,2012
03日,"12分 内田 祐介,50分 松村 亮,","35分 前田 央樹,40分 三島 勇太,",18,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,2,2,第4節18,ヴィッセル神戸U-18,アビスパ福岡U-18,"35分,40分,12分,50分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m18.html,2012
03日,"56分 川辺 駿,","17分 松川 宏二,90+1分 田村 亮介,",19,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,1,2,第4節19,サンフレッチェ広島F.Cユース,京都サンガF.C. U-18,"17分,90+1分,56分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m19.html,2012
03日,"82分 米原 祐,","1分 森 勇人,17分 真柄 俊作,23分 桜井 昴,75分 北川 柊斗,81分 石川 大貴,",20,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,1,5,第4節20,岡山県作陽高校,名古屋グランパスU18,"1分,17分,23分,75分,81分,82分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m20.html,2012
06日,"47分 南野 拓実,","17分 和田 高汰,74分 幅口 惇生,",21,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,1,2,第5節21,セレッソ大阪U-18,富山第一高校,"17分,74分,47分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m21.html,2012
06日,None,None,22,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,0,0,第5節22,愛媛FCユース,岡山県作陽高校,,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m22.html,2012
06日,"69分 佐々木 亜門,90分 佐々木 亜門,","2分 越智 大和,15分 野口 翼,79分 野口 翼,81分 越智 大和,",23,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,2,4,第5節23,アビスパ福岡U-18,サンフレッチェ広島F.Cユース,"2分,15分,79分,81分,69分,90分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m23.html,2012
06日,,"19分 オウンゴール,23分 鶴﨑 光,25分 和田 倫季,52分 内田 祐介,70分 松村 亮,75分 松村 亮,",24,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,0,6,第5節24,東福岡高校,ヴィッセル神戸U-18,"19分,23分,25分,52分,70分,75分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m24.html,2012
06日,"5分 北川 柊斗,52分 北川 柊斗,73分 桜井 昴,","90分 田村 亮介,",25,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,3,1,第5節25,名古屋グランパスU18,京都サンガF.C. U-18,"90分,5分,52分,73分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m25.html,2012
13日,"12分 三浦 一星,23分 奥川 雅也,28分 田村 亮介,57分 大西 勇輝,77分 岩元 颯オリビエ,",,27,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,5,0,第6節27,京都サンガF.C. U-18,愛媛FCユース,"12分,23分,28分,57分,77分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m27.html,2012
12日,"7分 鶴﨑 光,24分 水町 政哉,30分 内田 祐介,37分 和田 倫季,53分 松村 亮,72分 内田 祐介,","20分 丸岡 満,54分 南野 拓実,",26,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,6,2,第6節26,ヴィッセル神戸U-18,セレッソ大阪U-18,"20分,54分,7分,24分,30分,37分,53分,72分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m26.html,2012
13日,"23分 平岡 翼,","36分 名畑 典樹,41分 渡辺 仁史朗,",28,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,1,2,第6節28,岡山県作陽高校,富山第一高校,"36分,41分,23分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m28.html,2012
13日,"75分 川上 竜,",,29,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,1,0,第6節29,アビスパ福岡U-18,東福岡高校,75分,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m29.html,2012
13日,"10分 末廣 浩暉,88分 大谷 真史,",,30,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,2,0,第6節30,サンフレッチェ広島F.Cユース,名古屋グランパスU18,"10分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m30.html,2012
30日,"71分 平岡 翼,","34分 鶴﨑 光,54分 松村 亮,",31,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,06月,,1,2,第7節31,岡山県作陽高校,ヴィッセル神戸U-18,"34分,54分,71分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m31.html,2012
30日,"40分 丸岡 満,53分 南野 拓実,75分 長谷川 将,77分 長谷川 将,",,32,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,06月,,4,0,第7節32,セレッソ大阪U-18,アビスパ福岡U-18,"40分,53分,75分,77分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m32.html,2012
01日,"52分 島多 裕太,55分 貫場 貴之,58分 島多 裕太,","17分 三浦 一星,57分 田村 亮介,",33,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,3,2,第7節33,富山第一高校,京都サンガF.C. U-18,"17分,57分,52分,55分,58分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m33.html,2012
01日,,"22分 末廣 浩暉,59分 大谷 真史,61分 川辺 駿,66分 末廣 浩暉,79分 越智 大和,",34,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,0,5,第7節34,東福岡高校,サンフレッチェ広島F.Cユース,"22分,59分,61分,66分,79分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m34.html,2012
01日,"25分 小野 穣暉,75分 村上 耕一,",,35,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,2,0,第7節35,愛媛FCユース,名古屋グランパスU18,"25分,75分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m35.html,2012
07日,"60分 奥川 雅也,68分 松川 宏二,","63分 鶴﨑 光,",36,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,2,1,第8節36,京都サンガF.C. U-18,ヴィッセル神戸U-18,"63分,60分,68分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m36.html,2012
08日,"62分 北川 柊斗,76分 北川 柊斗,78分 北川 柊斗,","40分 和田 高汰,",37,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,3,1,第8節37,名古屋グランパスU18,富山第一高校,"40分,62分,76分,78分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m37.html,2012
08日,"16分 牛之濵 容,45分 牛之濵 容,90分 佐々木 亜門,","49分 永松 達郎,",38,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,3,1,第8節38,アビスパ福岡U-18,岡山県作陽高校,"49分,16分,45分,90分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m38.html,2012
08日,"21分 西嶋 有矢,46分 大谷 真史,48分 越智 大和,79分 末廣 浩暉,","55分 村上 耕一,83分 高木 俊輝,",39,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,4,2,第8節39,サンフレッチェ広島F.Cユース,愛媛FCユース,"55分,83分,21分,46分,48分,79分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m39.html,2012
07日,"81分 徳市 寛人,84分 山崎 康太,","77分 南野 拓実,",40,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,2,1,第8節40,東福岡高校,セレッソ大阪U-18,"77分,81分,84分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m40.html,2012
21日,"89分 永松 達郎,","19分 木戸 皓貴,35分 阿部 敬太,40分 星本 健太,90+3分 中島 賢星,",41,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,1,4,第9節41,岡山県作陽高校,東福岡高校,"19分,35分,40分,90+3分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m41.html,2012
21日,"42分 田村 亮介,",,42,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,1,0,第9節42,京都サンガF.C. U-18,アビスパ福岡U-18,42分,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m42.html,2012
22日,"73分 髙島 拓巳,","57分 島多 裕太,87分 阿閉 祐太,",43,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,1,2,第9節43,愛媛FCユース,富山第一高校,"57分,87分,73分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m43.html,2012
22日,"59分 前田 凌佑,84分 オウンゴール,","60分 北川 柊斗,",44,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,2,1,第9節44,ヴィッセル神戸U-18,名古屋グランパスU18,"60分,59分,84分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m44.html,2012
22日,"38分 丸岡 満,","4分 大谷 真史,55分 川辺 駿,78分 大谷 真史,",45,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,1,3,第9節45,セレッソ大阪U-18,サンフレッチェ広島F.Cユース,"4分,55分,78分,38分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m45.html,2012
25日,"13分 白石 直人,","20分 松村 亮,27分 内田 祐介,34分 和田 倫季,40分 松村 亮,43分 前田 凌佑,43分 松村 亮,55分 松村 亮,79分 藤本 裕豪,85分 松村 亮,88分 表原 玄太,92分 松村 亮,",46,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,1,11,第10節46,愛媛FCユース,ヴィッセル神戸U-18,"20分,27分,34分,40分,43分,43分,55分,79分,85分,88分,92分,13分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m46.html,2012
25日,"17分 前田 央樹,33分 前田 央樹,","16分 ハーフナー ニッキ,72分 森 勇人,89分 北川 柊斗,",47,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,2,3,第10節47,アビスパ福岡U-18,名古屋グランパスU18,"16分,72分,89分,17分,33分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m47.html,2012
26日,"21分 越智 大和,68分 越智 大和,88分 川辺 駿,","29分 貫場 貴之,85分 貫場 貴之,",48,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,3,2,第10節48,サンフレッチェ広島F.Cユース,富山第一高校,"29分,85分,21分,68分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m48.html,2012
26日,None,None,49,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,1,0,第10節49,セレッソ大阪U-18,岡山県作陽高校,,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m49.html,2012
26日,"9分 木戸 皓貴,61分 木戸 皓貴,",,50,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,2,0,第10節50,東福岡高校,京都サンガF.C. U-18,"9分,61分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m50.html,2012
02日,"1分 佐々木 宏太,59分 平岡 翼,","10分 川辺 駿,13分 越智 大和,80分 大谷 真史,83分 大谷 尚輝,89分 大谷 尚輝,90分 オウンゴール,",51,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,2,6,第11節51,岡山県作陽高校,サンフレッチェ広島F.Cユース,"10分,13分,80分,83分,89分,90分,1分,59分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m51.html,2012
02日,"24分 松村 亮,28分 内田 祐介,36分 佐古 将太,","34分 島多 裕太,",52,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,3,1,第11節52,ヴィッセル神戸U-18,富山第一高校,"34分,24分,28分,36分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m52.html,2012
02日,"40分 牛之濵 容,78分 前田 央樹,","20分 岡村 直哉,75分 堀内 勇佑,",53,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,2,2,第11節53,アビスパ福岡U-18,愛媛FCユース,"20分,75分,40分,78分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m53.html,2012
02日,"88分 中島 康輔,","48分 木戸 皓貴,",54,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,1,第11節54,名古屋グランパスU18,東福岡高校,"48分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m54.html,2012
02日,,"23分 南野 拓実,50分 南野 拓実,61分 平田 翔,82分 魚里 直哉,",55,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,4,第11節55,京都サンガF.C. U-18,セレッソ大阪U-18,"23分,50分,61分,82分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m55.html,2012
08日,"52分 越智 大和,56分 川辺 駿,62分 越智 大和,82分 川辺 駿,","17分 内田 祐介,75分 松村 亮,",56,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,4,2,第12節56,サンフレッチェ広島F.Cユース,ヴィッセル神戸U-18,"17分,75分,52分,56分,62分,82分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m56.html,2012
09日,,"33分 前田 央樹,54分 前田 央樹,",57,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,2,第12節57,富山第一高校,アビスパ福岡U-18,"33分,54分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m57.html,2012
09日,"54分 中島 賢星,66分 中島 賢星,84分 阿部 敬太,90+2分 松田 天馬,","89分 小野 穣暉,",58,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,4,1,第12節58,東福岡高校,愛媛FCユース,"89分,54分,66分,84分,90+2分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m58.html,2012
09日,"21分 平岡 翼,","43分 田村 亮介,67分 清水 航輔,",60,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,2,第12節60,岡山県作陽高校,京都サンガF.C. U-18,"43分,67分,21分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m60.html,2012
09日,,"33分 中島 康輔,71分 森 勇人,79分 金 来遠,89分 森 勇人,",59,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,4,第12節59,セレッソ大阪U-18,名古屋グランパスU18,"33分,71分,79分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m59.html,2012
16日,"60分 伊藤 昌記,",,62,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,0,第13節62,名古屋グランパスU18,岡山県作陽高校,60分,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m62.html,2012
16日,,"14分 大塚 翔,",61,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,1,第13節61,東福岡高校,富山第一高校,14分,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m61.html,2012
16日,"23分 瀬戸口 大智,","52分 野津田 岳人,75分 川辺 駿,",63,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,2,第13節63,京都サンガF.C. U-18,サンフレッチェ広島F.Cユース,"52分,75分,23分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m63.html,2012
16日,,"2分 前田 凌佑,12分 松村 亮,38分 宮村 哲朗,58分 松村 亮,",64,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,4,第13節64,アビスパ福岡U-18,ヴィッセル神戸U-18,"2分,12分,38分,58分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m64.html,2012
15日,"1分 堀内 勇佑,","19分 岡田 武瑠,37分 南野 拓実,70分 長谷川 将,90+2分 高田 和弥,",65,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,4,第13節65,愛媛FCユース,セレッソ大阪U-18,"19分,37分,70分,90+2分,1分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m65.html,2012
22日,None,None,66,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,0,0,第14節66,ヴィッセル神戸U-18,東福岡高校,,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m66.html,2012
22日,"54分 三野 草太,56分 大塚 光一郎,82分 佐々木 宏太,","12分 曽根田 穣,52分 小野 穣暉,",67,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,3,2,第14節67,岡山県作陽高校,愛媛FCユース,"12分,52分,54分,56分,82分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m67.html,2012
22日,"41分 田村 亮介,","60分 桜井 昴,64分 北川 柊斗,",68,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,1,2,第14節68,京都サンガF.C. U-18,名古屋グランパスU18,"60分,64分,41分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m68.html,2012
22日,"15分 大谷 尚輝,18分 野津田 岳人,","6分 前田 央樹,57分 前田 央樹,68分 三島 勇太,71分 三島 勇太,",69,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,2,4,第14節69,サンフレッチェ広島F.Cユース,アビスパ福岡U-18,"6分,57分,68分,71分,15分,18分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m69.html,2012
23日,"4分 和田 高汰,51分 和田 高汰,","5分 南野 拓実,32分 高田 和弥,56分 阪本 将基,68分 丸岡 満,90+3分 前川 大河,",70,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,2,5,第14節70,富山第一高校,セレッソ大阪U-18,"5分,32分,56分,68分,90+3分,4分,51分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m70.html,2012
06日,"10分 南野 拓実,22分 長谷川 将,","78分 内田 祐介,82分 内田 祐介,",71,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,2,2,第15節71,セレッソ大阪U-18,ヴィッセル神戸U-18,"78分,82分,10分,22分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m71.html,2012
07日,"80分 竹谷 竜矢,","85分 佐々木 宏太,",72,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,1,1,第15節72,富山第一高校,岡山県作陽高校,"85分,80分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m72.html,2012
07日,,"30分 野津田 岳人,39分 野津田 岳人,63分 大谷 真史,",73,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,0,3,第15節73,名古屋グランパスU18,サンフレッチェ広島F.Cユース,"30分,39分,63分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m73.html,2012
07日,None,None,74,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,0,0,第15節74,東福岡高校,アビスパ福岡U-18,,http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m74.html,2012
13日,"60分 佐々木 亜門,","19分 小暮 大器,50分 南野 拓実,55分 南野 拓実,",76,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,1,3,第16節76,アビスパ福岡U-18,セレッソ大阪U-18,"19分,50分,55分,60分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m76.html,2012
14日,,"4分 前田 翔一,11分 和田 高汰,20分 名畑 典樹,",77,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,0,3,第16節77,京都サンガF.C. U-18,富山第一高校,"4分,11分,20分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m77.html,2012
07日,"46分 岡村 直哉,","3分 田村 亮介,45分 永島 悠史,55分 杉田 新,76分 奥川 雅也,78分 田村 亮介,80分 杉田 新,81分 田村 亮介,83分 門司 涼佑,90+3分 奥川 雅也,",75,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,1,9,第15節75,愛媛FCユース,京都サンガF.C. U-18,"3分,45分,55分,76分,78分,80分,81分,83分,90+3分,46分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m75.html,2012
14日,"15分 桜井 昴,34分 北川 柊斗,",,78,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,2,0,第16節78,名古屋グランパスU18,愛媛FCユース,"15分,34分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m78.html,2012
14日,"3分 大谷 真史,22分 平田 惇,50分 横山 航河,89分 大谷 真史,90+5分 藤村 遼太郎,","75分 徳市 寛人,",79,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,5,1,第16節79,サンフレッチェ広島F.Cユース,東福岡高校,"75分,3分,22分,50分,89分,90+5分",http://www.jfa.or.jp/match/matches/2012/premier_league/west/match_page/m79.html,2012
